EmployeeID;EnvironmentSatisfaction;JobSatisfaction;WorkLifeBalance;DateSurvey
3252;1.0;1.0;3.0;31/12/2016
3253;4.0;4.0;3.0;31/12/2016
3254;1.0;4.0;3.0;31/12/2016
3255;2.0;3.0;2.0;31/12/2016
7666;4.0;1.0;2.0;31/12/2016
3257;2.0;4.0;3.0;31/12/2016
3258;4.0;1.0;3.0;31/12/2016
3259;3.0;4.0;3.0;31/12/2016
3260;4.0;1.0;2.0;31/12/2016
3261;1.0;1.0;3.0;31/12/2016
3262;;1.0;3.0;31/12/2016
3263;1.0;4.0;2.0;31/12/2016
3264;4.0;3.0;3.0;31/12/2016
3265;3.0;2.0;3.0;31/12/2016
3266;3.0;1.0;3.0;31/12/2016
3267;2.0;4.0;2.0;31/12/2016
7678;3.0;1.0;3.0;31/12/2016
3269;3.0;2.0;3.0;31/12/2016
3270;4.0;3.0;3.0;31/12/2016
3271;3.0;3.0;3.0;31/12/2016
7682;2.0;1.0;3.0;31/12/2016
3273;3.0;3.0;4.0;31/12/2016
7684;1.0;1.0;3.0;31/12/2016
3275;3.0;4.0;2.0;31/12/2016
3276;3.0;2.0;3.0;31/12/2016
3277;3.0;3.0;3.0;31/12/2016
7688;4.0;2.0;3.0;31/12/2016
3279;4.0;3.0;3.0;31/12/2016
3280;4.0;4.0;3.0;31/12/2016
7691;3.0;3.0;2.0;31/12/2016
3282;3.0;2.0;3.0;31/12/2016
3283;3.0;3.0;3.0;31/12/2016
3284;1.0;3.0;3.0;31/12/2016
3285;3.0;4.0;2.0;31/12/2016
3286;2.0;3.0;3.0;31/12/2016
3287;2.0;2.0;2.0;31/12/2016
3288;1.0;1.0;2.0;31/12/2016
3289;3.0;4.0;3.0;31/12/2016
7700;3.0;4.0;4.0;31/12/2016
7701;3.0;4.0;2.0;31/12/2016
3292;2.0;1.0;3.0;31/12/2016
3293;3.0;4.0;3.0;31/12/2016
3294;3.0;3.0;4.0;31/12/2016
3295;2.0;2.0;3.0;31/12/2016
3296;3.0;;1.0;31/12/2016
7707;3.0;3.0;3.0;31/12/2016
3298;4.0;4.0;2.0;31/12/2016
3299;1.0;3.0;2.0;31/12/2016
3300;4.0;2.0;2.0;31/12/2016
3301;1.0;1.0;2.0;31/12/2016
3302;1.0;1.0;3.0;31/12/2016
3303;3.0;1.0;2.0;31/12/2016
3304;2.0;4.0;2.0;31/12/2016
3305;2.0;4.0;2.0;31/12/2016
3306;2.0;4.0;2.0;31/12/2016
3307;1.0;4.0;3.0;31/12/2016
3308;4.0;1.0;3.0;31/12/2016
3309;3.0;3.0;2.0;31/12/2016
3310;3.0;4.0;3.0;31/12/2016
3311;4.0;3.0;3.0;31/12/2016
3312;2.0;4.0;3.0;31/12/2016
3313;4.0;4.0;1.0;31/12/2016
3314;1.0;4.0;2.0;31/12/2016
3315;2.0;4.0;3.0;31/12/2016
3316;1.0;1.0;3.0;31/12/2016
3317;3.0;1.0;3.0;31/12/2016
3318;4.0;3.0;3.0;31/12/2016
7729;4.0;2.0;2.0;31/12/2016
3320;4.0;4.0;3.0;31/12/2016
3321;3.0;1.0;4.0;31/12/2016
3322;3.0;1.0;3.0;31/12/2016
3323;1.0;4.0;2.0;31/12/2016
3324;2.0;2.0;3.0;31/12/2016
3325;2.0;2.0;3.0;31/12/2016
3326;3.0;4.0;2.0;31/12/2016
3327;4.0;4.0;3.0;31/12/2016
7738;2.0;3.0;3.0;31/12/2016
3329;1.0;4.0;3.0;31/12/2016
3330;4.0;2.0;3.0;31/12/2016
3331;3.0;4.0;3.0;31/12/2016
3332;4.0;4.0;3.0;31/12/2016
3333;4.0;4.0;2.0;31/12/2016
3334;3.0;4.0;3.0;31/12/2016
3335;1.0;2.0;3.0;31/12/2016
3336;1.0;1.0;3.0;31/12/2016
3337;4.0;4.0;3.0;31/12/2016
3338;4.0;2.0;4.0;31/12/2016
7749;1.0;4.0;1.0;31/12/2016
3340;1.0;4.0;;31/12/2016
3341;2.0;1.0;3.0;31/12/2016
3342;1.0;4.0;3.0;31/12/2016
7753;4.0;4.0;2.0;31/12/2016
3344;1.0;2.0;4.0;31/12/2016
7755;3.0;3.0;2.0;31/12/2016
7756;4.0;4.0;2.0;31/12/2016
3347;3.0;4.0;2.0;31/12/2016
3348;4.0;4.0;2.0;31/12/2016
7759;2.0;3.0;4.0;31/12/2016
7760;2.0;4.0;2.0;31/12/2016
3351;3.0;3.0;3.0;31/12/2016
7762;4.0;1.0;1.0;31/12/2016
3353;2.0;3.0;3.0;31/12/2016
3354;2.0;2.0;3.0;31/12/2016
3355;3.0;3.0;3.0;31/12/2016
3356;3.0;1.0;3.0;31/12/2016
3357;3.0;2.0;3.0;31/12/2016
3358;2.0;3.0;4.0;31/12/2016
3359;4.0;4.0;1.0;31/12/2016
3360;1.0;2.0;2.0;31/12/2016
3361;4.0;3.0;2.0;31/12/2016
3362;4.0;3.0;2.0;31/12/2016
3363;2.0;4.0;3.0;31/12/2016
3364;4.0;1.0;3.0;31/12/2016
3365;3.0;2.0;3.0;31/12/2016
7776;3.0;2.0;3.0;31/12/2016
3367;1.0;2.0;2.0;31/12/2016
3368;3.0;1.0;3.0;31/12/2016
3369;4.0;1.0;3.0;31/12/2016
3370;3.0;3.0;3.0;31/12/2016
7781;4.0;2.0;4.0;31/12/2016
7782;1.0;1.0;3.0;31/12/2016
3373;4.0;4.0;1.0;31/12/2016
3374;4.0;2.0;3.0;31/12/2016
3375;3.0;1.0;4.0;31/12/2016
7786;3.0;4.0;3.0;31/12/2016
3377;2.0;4.0;3.0;31/12/2016
7788;1.0;3.0;1.0;31/12/2016
3379;3.0;2.0;2.0;31/12/2016
3380;3.0;4.0;3.0;31/12/2016
3381;3.0;3.0;3.0;31/12/2016
3382;4.0;4.0;2.0;31/12/2016
7793;4.0;3.0;3.0;31/12/2016
3384;3.0;3.0;4.0;31/12/2016
3385;3.0;3.0;4.0;31/12/2016
3386;3.0;4.0;3.0;31/12/2016
3387;4.0;4.0;3.0;31/12/2016
3388;;3.0;3.0;31/12/2016
7799;2.0;2.0;2.0;31/12/2016
3390;3.0;3.0;4.0;31/12/2016
3391;1.0;4.0;3.0;31/12/2016
7802;3.0;1.0;3.0;31/12/2016
3393;4.0;3.0;3.0;31/12/2016
7804;4.0;1.0;3.0;31/12/2016
3395;2.0;4.0;3.0;31/12/2016
3396;4.0;4.0;3.0;31/12/2016
3397;4.0;4.0;2.0;31/12/2016
3398;3.0;2.0;3.0;31/12/2016
3399;1.0;3.0;4.0;31/12/2016
3400;3.0;2.0;3.0;31/12/2016
3401;4.0;1.0;3.0;31/12/2016
3402;4.0;4.0;3.0;31/12/2016
7813;1.0;3.0;3.0;31/12/2016
3404;4.0;3.0;3.0;31/12/2016
3405;3.0;3.0;2.0;31/12/2016
3406;4.0;3.0;3.0;31/12/2016
3407;4.0;3.0;3.0;31/12/2016
7818;3.0;2.0;1.0;31/12/2016
3409;3.0;1.0;3.0;31/12/2016
3410;2.0;4.0;3.0;31/12/2016
3411;3.0;3.0;3.0;31/12/2016
3412;3.0;3.0;2.0;31/12/2016
3413;2.0;1.0;2.0;31/12/2016
7824;4.0;1.0;3.0;31/12/2016
7825;2.0;2.0;3.0;31/12/2016
3416;4.0;4.0;3.0;31/12/2016
3417;2.0;1.0;2.0;31/12/2016
3418;1.0;3.0;3.0;31/12/2016
3419;3.0;3.0;3.0;31/12/2016
3420;4.0;3.0;3.0;31/12/2016
3421;4.0;4.0;3.0;31/12/2016
3422;1.0;4.0;3.0;31/12/2016
3423;2.0;4.0;2.0;31/12/2016
3424;4.0;3.0;4.0;31/12/2016
3425;1.0;4.0;3.0;31/12/2016
3426;3.0;4.0;3.0;31/12/2016
7837;1.0;2.0;1.0;31/12/2016
3428;3.0;2.0;3.0;31/12/2016
3429;2.0;3.0;3.0;31/12/2016
3430;2.0;4.0;3.0;31/12/2016
7841;2.0;1.0;3.0;31/12/2016
7842;1.0;4.0;3.0;31/12/2016
3433;4.0;4.0;3.0;31/12/2016
3434;4.0;3.0;3.0;31/12/2016
7845;3.0;1.0;3.0;31/12/2016
3436;4.0;1.0;3.0;31/12/2016
3437;2.0;4.0;2.0;31/12/2016
3438;4.0;4.0;4.0;31/12/2016
3439;4.0;3.0;3.0;31/12/2016
3440;2.0;4.0;2.0;31/12/2016
3441;2.0;4.0;1.0;31/12/2016
3442;2.0;2.0;3.0;31/12/2016
3443;3.0;2.0;3.0;31/12/2016
7854;1.0;3.0;2.0;31/12/2016
7855;1.0;1.0;3.0;31/12/2016
3446;3.0;3.0;3.0;31/12/2016
3447;4.0;2.0;3.0;31/12/2016
3448;3.0;3.0;3.0;31/12/2016
3449;2.0;3.0;2.0;31/12/2016
3450;4.0;2.0;2.0;31/12/2016
3451;3.0;1.0;2.0;31/12/2016
3452;1.0;3.0;3.0;31/12/2016
3453;4.0;4.0;3.0;31/12/2016
3454;3.0;3.0;3.0;31/12/2016
3455;1.0;3.0;3.0;31/12/2016
3456;4.0;4.0;2.0;31/12/2016
3457;3.0;1.0;4.0;31/12/2016
3458;3.0;4.0;3.0;31/12/2016
7869;4.0;4.0;3.0;31/12/2016
7870;3.0;1.0;2.0;31/12/2016
3461;4.0;1.0;3.0;31/12/2016
7872;1.0;3.0;4.0;31/12/2016
7873;2.0;1.0;2.0;31/12/2016
3464;1.0;1.0;3.0;31/12/2016
3465;3.0;1.0;2.0;31/12/2016
3466;2.0;3.0;3.0;31/12/2016
3467;3.0;3.0;2.0;31/12/2016
3468;1.0;4.0;3.0;31/12/2016
3469;1.0;3.0;3.0;31/12/2016
3470;4.0;2.0;3.0;31/12/2016
3471;3.0;3.0;4.0;31/12/2016
7882;2.0;1.0;3.0;31/12/2016
3473;4.0;4.0;3.0;31/12/2016
7884;4.0;1.0;3.0;31/12/2016
7885;1.0;3.0;3.0;31/12/2016
3476;1.0;3.0;2.0;31/12/2016
3477;1.0;4.0;2.0;31/12/2016
3478;4.0;4.0;3.0;31/12/2016
7889;4.0;4.0;4.0;31/12/2016
7890;1.0;3.0;2.0;31/12/2016
7891;1.0;2.0;3.0;31/12/2016
3482;4.0;1.0;3.0;31/12/2016
7893;1.0;2.0;3.0;31/12/2016
7894;4.0;3.0;3.0;31/12/2016
3485;4.0;2.0;3.0;31/12/2016
3486;3.0;4.0;3.0;31/12/2016
3487;1.0;4.0;2.0;31/12/2016
3488;2.0;3.0;3.0;31/12/2016
3489;2.0;2.0;3.0;31/12/2016
3490;3.0;3.0;3.0;31/12/2016
3491;3.0;4.0;3.0;31/12/2016
3492;4.0;2.0;2.0;31/12/2016
3493;1.0;3.0;3.0;31/12/2016
3494;4.0;2.0;3.0;31/12/2016
3495;3.0;1.0;3.0;31/12/2016
7906;1.0;4.0;3.0;31/12/2016
3497;3.0;3.0;4.0;31/12/2016
3498;4.0;2.0;4.0;31/12/2016
3499;3.0;2.0;2.0;31/12/2016
3500;1.0;4.0;3.0;31/12/2016
3501;3.0;4.0;3.0;31/12/2016
3502;1.0;2.0;1.0;31/12/2016
3503;4.0;4.0;3.0;31/12/2016
3504;4.0;2.0;3.0;31/12/2016
3505;4.0;3.0;2.0;31/12/2016
3506;4.0;2.0;2.0;31/12/2016
3507;2.0;4.0;3.0;31/12/2016
3508;2.0;4.0;2.0;31/12/2016
3509;3.0;3.0;4.0;31/12/2016
3510;3.0;3.0;3.0;31/12/2016
7921;3.0;3.0;3.0;31/12/2016
7922;1.0;1.0;3.0;31/12/2016
3513;2.0;4.0;3.0;31/12/2016
7924;3.0;3.0;2.0;31/12/2016
3515;3.0;4.0;3.0;31/12/2016
3516;4.0;3.0;3.0;31/12/2016
3517;2.0;3.0;2.0;31/12/2016
3518;3.0;3.0;1.0;31/12/2016
7929;4.0;1.0;1.0;31/12/2016
3520;2.0;3.0;2.0;31/12/2016
7931;3.0;1.0;2.0;31/12/2016
3522;2.0;1.0;4.0;31/12/2016
3523;4.0;3.0;3.0;31/12/2016
3524;4.0;2.0;3.0;31/12/2016
7935;3.0;4.0;2.0;31/12/2016
3526;1.0;4.0;3.0;31/12/2016
3527;3.0;;3.0;31/12/2016
3528;3.0;4.0;1.0;31/12/2016
3529;3.0;2.0;4.0;31/12/2016
3530;4.0;1.0;3.0;31/12/2016
3531;4.0;4.0;4.0;31/12/2016
7942;1.0;3.0;2.0;31/12/2016
3533;3.0;1.0;3.0;31/12/2016
3534;4.0;1.0;3.0;31/12/2016
3535;;4.0;3.0;31/12/2016
3536;3.0;1.0;3.0;31/12/2016
3537;1.0;3.0;2.0;31/12/2016
3538;4.0;4.0;2.0;31/12/2016
3539;1.0;3.0;2.0;31/12/2016
7950;3.0;3.0;3.0;31/12/2016
3541;4.0;3.0;3.0;31/12/2016
3542;2.0;4.0;2.0;31/12/2016
7953;3.0;4.0;3.0;31/12/2016
3544;3.0;1.0;3.0;31/12/2016
3545;4.0;3.0;3.0;31/12/2016
3546;2.0;3.0;3.0;31/12/2016
7957;1.0;1.0;1.0;31/12/2016
3548;3.0;1.0;3.0;31/12/2016
3549;2.0;2.0;3.0;31/12/2016
3550;4.0;1.0;3.0;31/12/2016
3551;4.0;1.0;3.0;31/12/2016
3552;4.0;2.0;3.0;31/12/2016
3553;3.0;1.0;3.0;31/12/2016
7964;4.0;2.0;1.0;31/12/2016
3555;2.0;3.0;2.0;31/12/2016
3556;3.0;3.0;3.0;31/12/2016
3557;3.0;3.0;2.0;31/12/2016
3558;4.0;4.0;3.0;31/12/2016
3559;3.0;4.0;3.0;31/12/2016
3560;4.0;4.0;2.0;31/12/2016
3561;4.0;1.0;4.0;31/12/2016
3562;2.0;4.0;3.0;31/12/2016
3563;3.0;2.0;3.0;31/12/2016
3564;4.0;3.0;3.0;31/12/2016
3565;3.0;1.0;3.0;31/12/2016
3566;1.0;4.0;3.0;31/12/2016
3567;2.0;2.0;4.0;31/12/2016
3568;3.0;4.0;3.0;31/12/2016
3569;4.0;2.0;3.0;31/12/2016
3570;1.0;1.0;3.0;31/12/2016
3571;3.0;4.0;2.0;31/12/2016
3572;1.0;1.0;2.0;31/12/2016
3573;4.0;3.0;1.0;31/12/2016
3574;1.0;4.0;3.0;31/12/2016
7985;1.0;2.0;4.0;31/12/2016
3576;1.0;4.0;3.0;31/12/2016
3577;4.0;4.0;3.0;31/12/2016
3578;3.0;1.0;2.0;31/12/2016
3579;3.0;1.0;3.0;31/12/2016
3580;3.0;4.0;3.0;31/12/2016
3581;3.0;4.0;3.0;31/12/2016
3582;1.0;3.0;4.0;31/12/2016
3583;3.0;2.0;2.0;31/12/2016
3584;4.0;2.0;2.0;31/12/2016
3585;1.0;3.0;3.0;31/12/2016
3586;3.0;4.0;3.0;31/12/2016
3587;4.0;4.0;4.0;31/12/2016
3588;4.0;4.0;2.0;31/12/2016
3589;3.0;3.0;2.0;31/12/2016
3590;2.0;2.0;3.0;31/12/2016
3591;4.0;3.0;3.0;31/12/2016
3592;2.0;4.0;3.0;31/12/2016
3593;4.0;3.0;3.0;31/12/2016
8004;3.0;4.0;3.0;31/12/2016
3595;3.0;4.0;2.0;31/12/2016
8006;1.0;2.0;3.0;31/12/2016
3597;4.0;2.0;3.0;31/12/2016
8008;1.0;3.0;1.0;31/12/2016
3599;4.0;2.0;3.0;31/12/2016
3600;3.0;1.0;3.0;31/12/2016
3601;4.0;2.0;2.0;31/12/2016
3602;4.0;4.0;2.0;31/12/2016
3603;3.0;2.0;4.0;31/12/2016
3604;4.0;3.0;2.0;31/12/2016
3605;3.0;1.0;2.0;31/12/2016
3606;3.0;2.0;4.0;31/12/2016
3607;3.0;3.0;3.0;31/12/2016
3608;2.0;2.0;3.0;31/12/2016
3609;4.0;4.0;4.0;31/12/2016
3610;3.0;2.0;3.0;31/12/2016
8021;1.0;4.0;3.0;31/12/2016
3612;4.0;4.0;3.0;31/12/2016
3613;2.0;3.0;2.0;31/12/2016
3614;3.0;3.0;3.0;31/12/2016
8025;2.0;3.0;3.0;31/12/2016
3616;4.0;1.0;2.0;31/12/2016
3617;4.0;2.0;2.0;31/12/2016
3618;3.0;4.0;4.0;31/12/2016
3619;2.0;2.0;3.0;31/12/2016
3620;3.0;2.0;3.0;31/12/2016
3621;1.0;3.0;3.0;31/12/2016
8032;4.0;3.0;3.0;31/12/2016
8033;3.0;1.0;3.0;31/12/2016
3624;1.0;4.0;3.0;31/12/2016
3625;4.0;3.0;3.0;31/12/2016
3626;4.0;1.0;4.0;31/12/2016
3627;3.0;4.0;3.0;31/12/2016
3628;4.0;1.0;3.0;31/12/2016
8039;4.0;2.0;3.0;31/12/2016
8040;2.0;2.0;2.0;31/12/2016
3631;2.0;1.0;3.0;31/12/2016
3632;1.0;3.0;3.0;31/12/2016
3633;4.0;3.0;2.0;31/12/2016
3634;3.0;2.0;3.0;31/12/2016
8045;4.0;2.0;4.0;31/12/2016
8046;1.0;1.0;4.0;31/12/2016
3637;3.0;3.0;2.0;31/12/2016
3638;4.0;3.0;3.0;31/12/2016
3639;4.0;2.0;3.0;31/12/2016
3640;3.0;3.0;3.0;31/12/2016
3641;4.0;4.0;2.0;31/12/2016
3642;3.0;4.0;3.0;31/12/2016
3643;3.0;1.0;3.0;31/12/2016
3644;3.0;3.0;3.0;31/12/2016
3645;3.0;2.0;3.0;31/12/2016
3646;2.0;1.0;3.0;31/12/2016
3647;3.0;1.0;4.0;31/12/2016
3648;4.0;4.0;2.0;31/12/2016
8059;3.0;1.0;2.0;31/12/2016
3650;2.0;2.0;3.0;31/12/2016
3651;1.0;1.0;2.0;31/12/2016
3652;4.0;4.0;3.0;31/12/2016
3653;3.0;4.0;3.0;31/12/2016
3654;4.0;2.0;2.0;31/12/2016
3655;4.0;4.0;;31/12/2016
3656;4.0;4.0;3.0;31/12/2016
3657;4.0;4.0;3.0;31/12/2016
8068;1.0;3.0;2.0;31/12/2016
3659;4.0;2.0;3.0;31/12/2016
3660;1.0;3.0;3.0;31/12/2016
3661;2.0;3.0;3.0;31/12/2016
3662;2.0;3.0;3.0;31/12/2016
8073;3.0;4.0;4.0;31/12/2016
8074;4.0;3.0;2.0;31/12/2016
3665;4.0;3.0;3.0;31/12/2016
3666;3.0;4.0;4.0;31/12/2016
3667;3.0;1.0;3.0;31/12/2016
8078;4.0;3.0;2.0;31/12/2016
3669;1.0;4.0;4.0;31/12/2016
3670;2.0;2.0;3.0;31/12/2016
3671;4.0;4.0;2.0;31/12/2016
3672;3.0;3.0;3.0;31/12/2016
3673;2.0;4.0;4.0;31/12/2016
3674;3.0;2.0;2.0;31/12/2016
3675;3.0;3.0;3.0;31/12/2016
3676;1.0;3.0;2.0;31/12/2016
3677;4.0;3.0;2.0;31/12/2016
3678;1.0;3.0;1.0;31/12/2016
3679;4.0;4.0;3.0;31/12/2016
8090;4.0;3.0;3.0;31/12/2016
3681;1.0;4.0;3.0;31/12/2016
3682;;1.0;3.0;31/12/2016
3683;3.0;1.0;1.0;31/12/2016
3684;1.0;3.0;3.0;31/12/2016
3685;3.0;4.0;3.0;31/12/2016
3686;1.0;4.0;2.0;31/12/2016
3687;3.0;1.0;3.0;31/12/2016
3688;2.0;1.0;2.0;31/12/2016
8099;1.0;1.0;3.0;31/12/2016
8100;3.0;4.0;3.0;31/12/2016
3691;4.0;4.0;2.0;31/12/2016
3692;4.0;1.0;3.0;31/12/2016
3693;2.0;4.0;4.0;31/12/2016
3694;1.0;2.0;3.0;31/12/2016
8105;2.0;3.0;3.0;31/12/2016
3696;4.0;1.0;3.0;31/12/2016
3697;1.0;2.0;4.0;31/12/2016
3698;4.0;1.0;3.0;31/12/2016
8109;1.0;2.0;4.0;31/12/2016
3700;2.0;1.0;4.0;31/12/2016
3701;1.0;4.0;2.0;31/12/2016
3702;3.0;1.0;2.0;31/12/2016
3703;1.0;4.0;2.0;31/12/2016
8114;1.0;1.0;3.0;31/12/2016
3705;3.0;3.0;1.0;31/12/2016
3706;1.0;1.0;4.0;31/12/2016
3707;1.0;3.0;4.0;31/12/2016
3708;4.0;3.0;3.0;31/12/2016
3709;4.0;4.0;2.0;31/12/2016
3710;4.0;2.0;2.0;31/12/2016
3711;2.0;3.0;2.0;31/12/2016
3712;3.0;3.0;4.0;31/12/2016
3713;1.0;4.0;3.0;31/12/2016
8124;1.0;4.0;4.0;31/12/2016
8125;1.0;1.0;4.0;31/12/2016
8126;3.0;2.0;3.0;31/12/2016
3717;2.0;1.0;3.0;31/12/2016
3718;4.0;2.0;3.0;31/12/2016
8129;2.0;4.0;1.0;31/12/2016
3720;2.0;4.0;4.0;31/12/2016
3721;3.0;1.0;3.0;31/12/2016
8132;1.0;3.0;3.0;31/12/2016
3723;4.0;2.0;3.0;31/12/2016
3724;4.0;1.0;3.0;31/12/2016
3725;3.0;3.0;3.0;31/12/2016
3726;4.0;2.0;2.0;31/12/2016
3727;1.0;3.0;2.0;31/12/2016
3728;3.0;3.0;4.0;31/12/2016
3729;4.0;2.0;2.0;31/12/2016
3730;4.0;1.0;3.0;31/12/2016
3731;4.0;1.0;3.0;31/12/2016
3732;4.0;3.0;2.0;31/12/2016
3733;1.0;4.0;3.0;31/12/2016
3734;1.0;3.0;2.0;31/12/2016
3735;3.0;3.0;2.0;31/12/2016
3736;2.0;3.0;2.0;31/12/2016
3737;3.0;2.0;3.0;31/12/2016
3738;2.0;1.0;2.0;31/12/2016
8149;1.0;3.0;4.0;31/12/2016
8150;1.0;2.0;1.0;31/12/2016
8151;1.0;2.0;4.0;31/12/2016
3742;4.0;3.0;3.0;31/12/2016
8153;2.0;1.0;2.0;31/12/2016
3744;4.0;2.0;3.0;31/12/2016
3745;2.0;3.0;2.0;31/12/2016
3746;3.0;3.0;3.0;31/12/2016
3747;3.0;3.0;4.0;31/12/2016
3748;4.0;3.0;3.0;31/12/2016
3749;1.0;2.0;3.0;31/12/2016
3750;3.0;3.0;2.0;31/12/2016
8161;3.0;1.0;2.0;31/12/2016
3752;1.0;3.0;1.0;31/12/2016
3753;3.0;1.0;3.0;31/12/2016
3754;3.0;1.0;3.0;31/12/2016
3755;4.0;2.0;3.0;31/12/2016
3756;3.0;2.0;2.0;31/12/2016
3757;4.0;3.0;3.0;31/12/2016
3758;3.0;4.0;4.0;31/12/2016
3759;2.0;4.0;3.0;31/12/2016
8170;1.0;1.0;1.0;31/12/2016
3761;4.0;1.0;4.0;31/12/2016
3762;2.0;2.0;3.0;31/12/2016
3763;3.0;2.0;4.0;31/12/2016
3764;4.0;2.0;1.0;31/12/2016
3765;1.0;3.0;3.0;31/12/2016
8176;4.0;1.0;1.0;31/12/2016
3767;4.0;3.0;3.0;31/12/2016
8178;4.0;3.0;1.0;31/12/2016
3769;3.0;4.0;3.0;31/12/2016
3770;2.0;3.0;3.0;31/12/2016
3771;3.0;2.0;3.0;31/12/2016
3772;1.0;4.0;3.0;31/12/2016
3773;3.0;1.0;3.0;31/12/2016
3774;4.0;2.0;3.0;31/12/2016
3775;4.0;4.0;3.0;31/12/2016
3776;4.0;4.0;1.0;31/12/2016
3777;1.0;1.0;4.0;31/12/2016
3778;2.0;3.0;3.0;31/12/2016
3779;3.0;;3.0;31/12/2016
3780;3.0;1.0;3.0;31/12/2016
3781;4.0;4.0;3.0;31/12/2016
3782;1.0;2.0;3.0;31/12/2016
3783;2.0;3.0;3.0;31/12/2016
3784;4.0;2.0;3.0;31/12/2016
3785;3.0;4.0;2.0;31/12/2016
3786;3.0;3.0;3.0;31/12/2016
3787;3.0;3.0;2.0;31/12/2016
3788;1.0;1.0;1.0;31/12/2016
8199;2.0;1.0;3.0;31/12/2016
3790;3.0;3.0;3.0;31/12/2016
3791;4.0;1.0;3.0;31/12/2016
3792;3.0;2.0;3.0;31/12/2016
8203;1.0;1.0;3.0;31/12/2016
8204;3.0;4.0;3.0;31/12/2016
8205;3.0;2.0;3.0;31/12/2016
3796;4.0;1.0;2.0;31/12/2016
3797;3.0;1.0;2.0;31/12/2016
3798;1.0;4.0;1.0;31/12/2016
3799;3.0;4.0;3.0;31/12/2016
3800;2.0;4.0;2.0;31/12/2016
3801;1.0;4.0;3.0;31/12/2016
3802;3.0;2.0;3.0;31/12/2016
3803;2.0;2.0;4.0;31/12/2016
3804;2.0;3.0;3.0;31/12/2016
3805;2.0;1.0;3.0;31/12/2016
3806;1.0;3.0;3.0;31/12/2016
3807;4.0;3.0;3.0;31/12/2016
3808;1.0;4.0;4.0;31/12/2016
3809;3.0;3.0;3.0;31/12/2016
3810;4.0;3.0;3.0;31/12/2016
3811;1.0;1.0;3.0;31/12/2016
3812;4.0;4.0;3.0;31/12/2016
3813;2.0;3.0;2.0;31/12/2016
3814;4.0;3.0;2.0;31/12/2016
3815;4.0;1.0;3.0;31/12/2016
3816;4.0;2.0;3.0;31/12/2016
3817;3.0;4.0;2.0;31/12/2016
3818;4.0;1.0;1.0;31/12/2016
8229;3.0;2.0;3.0;31/12/2016
3820;2.0;3.0;2.0;31/12/2016
3821;2.0;3.0;3.0;31/12/2016
3822;2.0;4.0;3.0;31/12/2016
3823;2.0;4.0;2.0;31/12/2016
3824;2.0;2.0;2.0;31/12/2016
3825;3.0;1.0;3.0;31/12/2016
3826;1.0;1.0;3.0;31/12/2016
3827;4.0;1.0;3.0;31/12/2016
3828;3.0;3.0;3.0;31/12/2016
3829;3.0;4.0;3.0;31/12/2016
3830;3.0;1.0;2.0;31/12/2016
3831;2.0;1.0;3.0;31/12/2016
3832;4.0;1.0;3.0;31/12/2016
3833;2.0;1.0;3.0;31/12/2016
3834;2.0;1.0;2.0;31/12/2016
3835;3.0;4.0;3.0;31/12/2016
8246;2.0;4.0;4.0;31/12/2016
3837;4.0;3.0;3.0;31/12/2016
3838;3.0;3.0;3.0;31/12/2016
3839;1.0;3.0;3.0;31/12/2016
3840;3.0;3.0;3.0;31/12/2016
3841;3.0;3.0;2.0;31/12/2016
3842;1.0;3.0;1.0;31/12/2016
3843;4.0;4.0;3.0;31/12/2016
3844;4.0;3.0;4.0;31/12/2016
8255;4.0;1.0;3.0;31/12/2016
3846;2.0;2.0;1.0;31/12/2016
3847;3.0;4.0;2.0;31/12/2016
3848;1.0;4.0;3.0;31/12/2016
3849;3.0;4.0;3.0;31/12/2016
8260;1.0;4.0;2.0;31/12/2016
3851;1.0;4.0;3.0;31/12/2016
3852;2.0;3.0;3.0;31/12/2016
3853;4.0;4.0;2.0;31/12/2016
8264;1.0;1.0;1.0;31/12/2016
3855;3.0;3.0;3.0;31/12/2016
3856;2.0;1.0;3.0;31/12/2016
3857;4.0;3.0;3.0;31/12/2016
3858;4.0;2.0;3.0;31/12/2016
3859;1.0;2.0;3.0;31/12/2016
3860;4.0;1.0;3.0;31/12/2016
3861;3.0;3.0;3.0;31/12/2016
3862;4.0;2.0;3.0;31/12/2016
3863;1.0;2.0;3.0;31/12/2016
3864;3.0;3.0;3.0;31/12/2016
3865;4.0;3.0;3.0;31/12/2016
3866;4.0;1.0;3.0;31/12/2016
3867;2.0;3.0;3.0;31/12/2016
3868;3.0;3.0;3.0;31/12/2016
8279;4.0;4.0;4.0;31/12/2016
3870;4.0;4.0;4.0;31/12/2016
3871;1.0;2.0;2.0;31/12/2016
3872;4.0;4.0;3.0;31/12/2016
3873;4.0;2.0;2.0;31/12/2016
3874;1.0;4.0;3.0;31/12/2016
3875;4.0;1.0;2.0;31/12/2016
3876;4.0;2.0;3.0;31/12/2016
3877;2.0;2.0;3.0;31/12/2016
3878;3.0;3.0;3.0;31/12/2016
3879;4.0;3.0;3.0;31/12/2016
3880;4.0;1.0;3.0;31/12/2016
3881;3.0;4.0;3.0;31/12/2016
3882;1.0;3.0;2.0;31/12/2016
3883;3.0;4.0;3.0;31/12/2016
8294;4.0;3.0;3.0;31/12/2016
3885;4.0;3.0;2.0;31/12/2016
3886;2.0;4.0;;31/12/2016
